total_sold,total_paid,venueid,catid,caldate,holiday
60,21830.0,228,7,2008-12-27,False
25,5431.0,237,6,2008-12-11,False
18,2610.0,218,7,2008-12-18,False
62,14375.0,28,9,2008-12-25,True
41,16217.0,37,9,2008-12-22,False
49,12382.0,45,9,2008-12-31,False
22,5708.0,110,9,2008-12-19,False
35,7848.0,51,9,2008-12-30,False
44,18458.0,12,9,2008-12-18,False
28,7956.0,226,6,2008-12-14,False
18,3910.0,217,7,2008-12-28,False
34,11795.0,201,6,2008-12-19,False
58,26121.0,93,9,2008-12-29,False
47,11010.0,223,7,2008-12-21,False
26,10605.0,223,7,2008-12-30,False
37,8568.0,53,9,2008-12-31,False
12,1867.0,305,8,2008-12-30,False
19,1937.0,239,6,2008-09-18,False
34,18811.0,74,9,2008-11-12,False
82,14715.0,80,9,2008-11-09,False
44,10002.0,214,7,2008-11-05,False
68,19318.0,228,7,2008-11-14,False
50,17417.0,60,9,2008-11-11,False
42,23731.0,222,6,2008-10-31,False
44,11610.0,109,9,2008-11-04,False
25,8457.0,308,8,2008-11-09,False
66,43047.0,84,9,2008-11-08,False
53,10619.0,262,6,2008-11-03,False
53,17155.0,74,9,2008-11-14,False
47,18481.0,17,9,2008-11-11,False
36,9643.0,130,9,2008-11-11,False
39,9252.0,216,7,2008-11-11,False
68,26037.0,205,7,2008-11-04,False
28,20727.0,93,9,2008-10-16,False
52,12933.0,126,9,2008-11-03,False
34,15828.0,18,9,2008-10-29,False
66,23180.0,307,8,2008-11-05,False
69,12312.0,208,6,2008-11-02,False
29,6667.0,210,7,2008-10-26,False
46,16922.0,256,6,2008-11-02,False
48,28898.0,223,7,2008-11-18,False
69,23618.0,255,6,2008-10-24,False
61,15386.0,238,7,2008-11-11,False
108,29667.0,52,9,2008-11-14,False
40,12245.0,93,9,2008-11-14,False
28,9602.0,215,7,2008-10-23,False
20,4256.0,14,9,2008-11-10,False
41,23261.0,224,7,2008-11-04,False
33,7647.0,124,9,2008-11-11,False
89,25259.0,30,9,2008-11-10,False
13,2993.0,237,7,2008-11-05,False
55,15990.0,259,6,2008-10-31,False
23,5155.0,14,9,2008-11-09,False
40,8394.0,1,9,2008-11-12,False
21,6092.0,207,6,2008-11-01,False
23,7151.0,233,6,2008-11-08,False
64,28422.0,306,8,2008-11-07,False
26,12430.0,118,9,2008-11-02,False
44,9122.0,117,9,2008-10-30,False
53,15314.0,219,6,2008-11-05,False
47,13864.0,2,9,2008-10-12,False
54,18912.0,10,9,2008-11-10,False
34,10487.0,305,8,2008-11-05,False
43,20223.0,63,9,2008-11-18,False
46,12942.0,200,6,2008-11-16,False
43,14443.0,51,9,2008-11-16,False
46,18967.0,44,9,2008-11-10,False
21,8967.0,27,9,2008-11-14,False
48,20802.0,119,9,2008-11-21,False
29,6854.0,94,9,2008-11-06,False
37,9276.0,216,7,2008-10-20,False
46,24905.0,215,7,2008-11-22,False
68,19266.0,115,9,2008-11-05,False
53,14901.0,88,9,2008-11-09,False
21,5374.0,122,9,2008-10-23,False
43,12683.0,255,6,2008-11-18,False
34,7249.0,19,9,2008-11-07,False
46,8323.0,262,6,2008-11-01,False
42,10313.0,258,6,2008-11-20,False
47,14035.0,211,7,2008-11-15,False
30,7761.0,63,9,2008-11-07,False
55,28363.0,235,6,2008-11-12,False
49,17752.0,96,9,2008-11-07,False
30,11485.0,114,9,2008-11-17,False
46,10906.0,11,9,2008-11-09,False
50,12077.0,201,7,2008-11-22,False
59,13558.0,86,9,2008-11-21,False
56,18101.0,23,9,2008-11-21,False
21,11321.0,212,6,2008-11-10,False
53,27264.0,222,7,2008-11-12,False
85,34785.0,112,9,2008-11-03,False
52,14857.0,217,7,2008-11-20,False
44,15822.0,31,9,2008-11-17,False
28,7903.0,307,8,2008-11-16,False
35,9530.0,29,9,2008-10-29,False
40,10310.0,114,9,2008-10-27,False
31,9774.0,116,9,2008-11-14,False
57,12296.0,50,9,2008-11-12,False
62,11114.0,251,6,2008-11-01,False
58,18846.0,1,9,2008-11-05,False
73,17939.0,96,9,2008-10-28,False
52,12521.0,245,6,2008-10-28,False
61,25027.0,212,7,2008-11-16,False
45,10971.0,123,9,2008-11-06,False
20,3592.0,31,9,2008-11-05,False
79,22269.0,207,7,2008-11-06,False
81,35586.0,210,6,2008-11-15,False
40,12551.0,14,9,2008-11-12,False
87,25416.0,230,7,2008-11-19,False
34,17646.0,226,7,2008-11-17,False
44,18651.0,79,9,2008-11-11,False
61,27297.0,111,9,2008-11-18,False
44,17444.0,42,9,2008-11-25,False
33,10675.0,236,7,2008-11-26,False
76,40156.0,23,9,2008-11-19,False
43,6357.0,300,8,2008-11-22,False
28,7822.0,206,7,2008-11-19,False
24,17444.0,104,9,2008-11-01,False
19,3501.0,8,9,2008-10-08,False
47,26245.0,9,9,2008-11-19,False
46,21847.0,39,9,2008-11-17,False
55,14882.0,232,6,2008-11-24,False
46,21849.0,85,9,2008-11-04,False
22,4439.0,126,9,2008-10-24,False
47,8527.0,210,6,2008-10-23,False
47,9062.0,211,7,2008-11-18,False
48,9777.0,46,9,2008-11-14,False
40,9489.0,247,7,2008-11-15,False
64,21593.0,92,9,2008-11-26,False
63,20544.0,245,7,2008-11-17,False
25,18540.0,224,7,2008-11-15,False
132,35472.0,305,8,2008-11-23,False
38,10503.0,22,9,2008-10-17,False
40,10586.0,105,9,2008-11-01,False
31,7766.0,123,9,2008-10-31,False
21,4331.0,126,9,2008-11-08,False
39,13845.0,78,9,2008-11-10,False
47,12670.0,28,9,2008-11-23,False
35,17076.0,97,9,2008-11-08,False
43,10984.0,86,9,2008-11-22,False
46,11096.0,226,7,2008-11-12,False
65,12097.0,55,9,2008-11-13,False
43,23732.0,87,9,2008-11-23,False
45,19946.0,39,9,2008-11-07,False
55,21157.0,254,6,2008-11-14,False
23,3742.0,309,8,2008-11-15,False
50,11374.0,109,9,2008-11-21,False
28,7265.0,29,9,2008-11-05,False
37,10356.0,218,6,2008-11-23,False
43,20290.0,216,7,2008-11-08,False
51,19755.0,111,9,2008-10-29,False
61,13144.0,107,9,2008-11-11,False
58,18024.0,237,6,2008-11-15,False
40,11036.0,2,9,2008-11-10,False
53,20063.0,92,9,2008-11-17,False
72,30000.0,209,6,2008-11-19,False
28,6029.0,206,6,2008-11-24,False
38,10438.0,126,9,2008-11-04,False
60,21516.0,130,9,2008-11-25,False
31,11605.0,51,9,2008-11-06,False
57,19197.0,36,9,2008-11-24,False
44,8093.0,84,9,2008-11-27,True
66,22862.0,122,9,2008-11-16,False
70,32255.0,241,6,2008-11-23,False
55,15673.0,61,9,2008-10-28,False
21,9007.0,125,9,2008-10-23,False
30,13248.0,95,9,2008-10-23,False
51,11745.0,225,7,2008-11-29,False
14,4521.0,242,7,2008-10-16,False
27,11162.0,302,8,2008-11-07,False
79,16499.0,308,8,2008-11-11,False
29,10748.0,36,9,2008-11-09,False
43,7977.0,230,7,2008-11-09,False
39,18029.0,63,9,2008-11-27,True
53,15418.0,73,9,2008-12-01,False
40,12597.0,20,9,2008-11-20,False
18,2116.0,111,9,2008-11-24,False
21,9244.0,23,9,2008-10-15,False
42,15426.0,13,9,2008-11-24,False
81,23468.0,66,9,2008-11-10,False
42,12777.0,120,9,2008-11-15,False
46,12722.0,19,9,2008-11-30,False
49,17276.0,216,7,2008-11-24,False
37,18019.0,228,7,2008-11-07,False
48,16858.0,31,9,2008-12-01,False
21,10109.0,75,9,2008-11-30,False
52,11161.0,249,7,2008-11-18,False
123,32279.0,129,9,2008-11-25,False
61,9988.0,49,9,2008-11-14,False
37,9405.0,38,9,2008-11-25,False
58,9967.0,102,9,2008-11-25,False
51,29894.0,219,7,2008-11-24,False
36,8410.0,72,9,2008-11-04,False
28,6238.0,109,9,2008-11-23,False
16,6980.0,220,6,2008-10-30,False
36,8325.0,243,6,2008-11-30,False
27,4620.0,7,9,2008-11-17,False
106,33630.0,202,7,2008-12-05,False
36,9312.0,9,9,2008-10-26,False
57,16216.0,39,9,2008-11-24,False
47,12989.0,237,7,2008-11-21,False
65,18771.0,246,6,2008-12-04,False
58,21829.0,305,8,2008-11-28,False
35,11994.0,239,7,2008-11-17,False
42,7533.0,120,9,2008-11-28,False
45,13045.0,220,6,2008-11-19,False
54,18677.0,19,9,2008-11-10,False
40,19067.0,249,6,2008-11-05,False
43,11326.0,206,7,2008-11-13,False
37,7287.0,221,7,2008-11-21,False
20,8859.0,108,9,2008-11-18,False
73,17894.0,61,9,2008-11-16,False
68,23391.0,225,6,2008-11-26,False
51,13619.0,259,6,2008-11-08,False
29,7746.0,13,9,2008-12-02,False
55,11936.0,249,7,2008-11-20,False
49,16669.0,248,7,2008-11-28,False
40,12769.0,303,8,2008-11-27,True
55,26326.0,221,6,2008-11-28,False
37,8110.0,120,9,2008-12-03,False
36,8000.0,222,7,2008-11-26,False
30,8620.0,258,6,2008-11-12,False
47,16825.0,123,9,2008-12-02,False
28,12017.0,201,7,2008-10-29,False
72,16972.0,4,9,2008-11-26,False
51,19236.0,65,9,2008-12-04,False
50,10782.0,219,6,2008-12-01,False
30,13591.0,56,9,2008-11-09,False
68,18510.0,221,7,2008-12-04,False
41,19484.0,204,7,2008-11-19,False
39,5981.0,32,9,2008-11-03,False
76,29662.0,226,7,2008-12-01,False
31,9721.0,6,9,2008-11-15,False
57,13230.0,261,6,2008-11-23,False
58,18384.0,15,9,2008-11-19,False
39,7600.0,95,9,2008-11-14,False
41,9574.0,95,9,2008-11-17,False
17,3768.0,57,9,2008-11-26,False
26,10057.0,54,9,2008-12-07,False
45,8074.0,14,9,2008-11-23,False
46,17598.0,239,6,2008-11-26,False
54,18509.0,74,9,2008-12-03,False
32,8967.0,208,7,2008-11-24,False
39,9143.0,15,9,2008-11-25,False
65,23783.0,120,9,2008-11-14,False
30,7915.0,308,8,2008-11-20,False
62,12229.0,38,9,2008-11-23,False
37,7301.0,227,7,2008-11-09,False
30,19429.0,232,6,2008-11-28,False
61,14918.0,128,9,2008-12-04,False
56,20514.0,11,9,2008-11-10,False
68,25091.0,223,6,2008-11-20,False
37,12240.0,85,9,2008-11-16,False
49,14265.0,19,9,2008-11-09,False
40,11467.0,33,9,2008-11-26,False
25,10956.0,303,8,2008-11-11,False
35,17001.0,101,9,2008-11-08,False
73,21574.0,258,6,2008-11-30,False
47,15145.0,246,6,2008-11-19,False
51,13927.0,243,7,2008-11-24,False
34,12778.0,5,9,2008-11-16,False
78,23243.0,233,7,2008-12-04,False
57,16491.0,232,7,2008-11-30,False
39,9188.0,79,9,2008-11-22,False
52,13683.0,300,8,2008-11-13,False
52,23740.0,98,9,2008-11-17,False
43,12875.0,203,6,2008-12-04,False
41,10866.0,19,9,2008-11-04,False
29,8638.0,105,9,2008-11-25,False
33,8748.0,233,7,2008-12-05,False
42,14473.0,19,9,2008-11-17,False
37,14555.0,86,9,2008-11-10,False
37,12066.0,238,7,2008-11-27,True
41,18084.0,34,9,2008-11-17,False
64,31299.0,17,9,2008-11-28,False
55,14437.0,83,9,2008-12-07,False
41,10946.0,116,9,2008-11-26,False
38,12338.0,205,7,2008-12-02,False
60,31879.0,241,6,2008-11-16,False
48,14055.0,228,7,2008-11-21,False
40,8338.0,104,9,2008-11-08,False
15,2793.0,55,9,2008-12-03,False
57,12506.0,46,9,2008-11-16,False
59,13999.0,10,9,2008-12-06,False
40,15478.0,122,9,2008-11-07,False
59,24666.0,128,9,2008-12-01,False
55,28587.0,126,9,2008-12-04,False
37,7021.0,208,7,2008-12-07,False
23,20316.0,94,9,2008-10-23,False
49,16808.0,228,7,2008-12-06,False
75,20669.0,202,7,2008-12-13,False
16,4075.0,94,9,2008-11-04,False
58,22703.0,79,9,2008-12-02,False
31,5798.0,69,9,2008-11-23,False
52,21272.0,237,7,2008-11-13,False
26,9116.0,200,6,2008-11-19,False
33,19326.0,64,9,2008-11-08,False
34,7909.0,96,9,2008-12-12,False
33,18457.0,106,9,2008-11-12,False
52,13277.0,70,9,2008-11-25,False
58,18417.0,16,9,2008-12-03,False
69,19760.0,40,9,2008-11-22,False
52,15614.0,309,8,2008-12-09,False
29,7390.0,55,9,2008-11-18,False
45,10147.0,243,6,2008-12-09,False
31,8493.0,40,9,2008-11-15,False
72,26829.0,116,9,2008-11-25,False
36,11061.0,55,9,2008-11-27,True
37,14338.0,216,7,2008-11-20,False
29,5487.0,260,6,2008-11-04,False
26,7623.0,206,7,2008-11-22,False
20,6068.0,210,7,2008-11-20,False
51,11448.0,301,8,2008-11-23,False
54,20761.0,308,8,2008-12-01,False
32,4110.0,30,9,2008-10-30,False
35,9585.0,14,9,2008-11-30,False
51,12360.0,303,8,2008-11-25,False
63,20893.0,72,9,2008-12-03,False
27,4118.0,79,9,2008-11-19,False
52,21865.0,217,7,2008-12-13,False
51,9649.0,39,9,2008-11-27,True
30,4841.0,248,7,2008-10-31,False
48,20252.0,303,8,2008-12-08,False
86,33210.0,249,7,2008-12-08,False
45,10616.0,30,9,2008-11-22,False
58,17703.0,301,8,2008-12-12,False
42,7757.0,234,7,2008-12-09,False
29,10146.0,16,9,2008-12-06,False
52,15385.0,213,7,2008-12-09,False
32,9120.0,94,9,2008-11-20,False
44,18189.0,300,8,2008-12-08,False
29,9194.0,215,7,2008-12-05,False
54,20751.0,223,7,2008-11-17,False
77,38461.0,244,7,2008-12-13,False
33,8991.0,75,9,2008-11-24,False
34,15312.0,99,9,2008-11-11,False
45,9370.0,220,6,2008-11-23,False
26,6137.0,204,7,2008-12-02,False
33,7247.0,95,9,2008-11-21,False
76,18607.0,229,6,2008-12-07,False
43,7835.0,22,9,2008-11-21,False
20,4696.0,73,9,2008-11-27,True
45,13987.0,65,9,2008-11-29,False
60,26997.0,241,7,2008-11-23,False
67,19281.0,96,9,2008-12-07,False
68,25727.0,220,7,2008-12-07,False
74,17167.0,94,9,2008-12-07,False
66,19221.0,222,6,2008-12-14,False
48,16337.0,236,7,2008-12-05,False
57,27103.0,60,9,2008-11-25,False
36,19076.0,242,7,2008-11-19,False
50,15935.0,263,6,2008-11-22,False
29,6254.0,117,9,2008-12-07,False
54,22334.0,206,7,2008-12-04,False
36,14538.0,203,6,2008-12-03,False
31,10715.0,118,9,2008-11-29,False
36,8752.0,22,9,2008-11-15,False
52,20712.0,80,9,2008-11-07,False
42,12723.0,124,9,2008-12-03,False
35,21150.0,75,9,2008-11-29,False
56,23002.0,223,7,2008-12-13,False
60,18833.0,89,9,2008-12-16,False
40,16636.0,203,7,2008-12-10,False
110,31116.0,306,8,2008-12-06,False
41,9868.0,243,6,2008-12-07,False
62,15066.0,37,9,2008-11-05,False
25,5301.0,48,9,2008-11-13,False
52,12645.0,58,9,2008-12-06,False
61,28616.0,239,7,2008-12-17,False
61,11740.0,69,9,2008-11-25,False
43,11183.0,63,9,2008-12-14,False
57,13481.0,101,9,2008-12-10,False
61,15048.0,106,9,2008-11-23,False
69,30914.0,109,9,2008-12-10,False
27,9819.0,202,6,2008-12-05,False
45,16704.0,125,9,2008-12-02,False
38,12611.0,57,9,2008-12-13,False
45,14839.0,306,8,2008-12-12,False
50,8146.0,86,9,2008-12-03,False
35,10282.0,97,9,2008-12-08,False
29,13201.0,216,7,2008-11-27,True
19,3197.0,105,9,2008-11-02,False
39,10137.0,229,6,2008-12-05,False
38,12823.0,242,7,2008-11-28,False
42,20757.0,127,9,2008-11-27,True
48,13156.0,81,9,2008-12-20,False
41,9221.0,110,9,2008-12-18,False
47,10600.0,242,6,2008-11-18,False
46,15448.0,235,7,2008-11-30,False
47,16069.0,243,7,2008-12-10,False
39,16625.0,201,6,2008-11-29,False
36,9816.0,215,6,2008-12-18,False
39,11150.0,232,7,2008-12-11,False
55,13643.0,207,6,2008-11-10,False
47,16853.0,230,7,2008-12-14,False
45,9706.0,57,9,2008-12-06,False
74,25046.0,9,9,2008-12-09,False
30,11361.0,202,6,2008-12-17,False
47,15743.0,90,9,2008-12-09,False
36,12274.0,96,9,2008-12-09,False
30,11141.0,7,9,2008-12-12,False
39,22472.0,94,9,2008-12-14,False
44,11716.0,9,9,2008-12-18,False
52,13581.0,238,7,2008-12-15,False
29,4307.0,202,7,2008-11-28,False
34,5583.0,71,9,2008-12-16,False
26,4623.0,211,7,2008-12-20,False
60,22182.0,88,9,2008-12-01,False
43,11994.0,109,9,2008-11-17,False
66,26032.0,91,9,2008-12-19,False
46,17550.0,115,9,2008-12-10,False
52,12399.0,263,6,2008-12-11,False
81,16602.0,102,9,2008-12-03,False
20,17153.0,222,6,2008-12-07,False
61,13634.0,11,9,2008-12-19,False
28,5407.0,218,7,2008-11-26,False
48,12519.0,31,9,2008-12-19,False
57,26741.0,200,7,2008-12-09,False
45,17298.0,114,9,2008-12-05,False
34,12209.0,207,6,2008-12-13,False
39,15659.0,44,9,2008-12-13,False
59,25943.0,238,7,2008-12-13,False
50,17076.0,307,8,2008-12-08,False
50,10170.0,203,7,2008-12-05,False
53,15164.0,88,9,2008-11-29,False
78,31128.0,225,7,2008-12-20,False
25,11533.0,251,6,2008-11-23,False
46,18927.0,205,7,2008-12-10,False
52,9522.0,115,9,2008-12-11,False
37,13300.0,65,9,2008-12-02,False
57,21770.0,58,9,2008-12-20,False
60,15843.0,201,6,2008-12-25,True
30,8570.0,90,9,2008-12-12,False
54,17574.0,203,7,2008-12-14,False
53,37077.0,115,9,2008-12-05,False
38,8498.0,84,9,2008-12-05,False
50,13859.0,109,9,2008-12-12,False
34,22554.0,241,7,2008-12-17,False
39,17344.0,300,8,2008-12-07,False
43,7755.0,117,9,2008-11-25,False
13,6312.0,52,9,2008-12-09,False
52,21789.0,236,6,2008-12-05,False
62,20703.0,301,8,2008-12-09,False
68,18458.0,249,7,2008-12-15,False
67,13064.0,308,8,2008-12-12,False
15,4884.0,56,9,2008-12-09,False
53,18150.0,56,9,2008-12-04,False
82,21761.0,45,9,2008-12-21,False
38,13685.0,38,9,2008-12-20,False
34,10894.0,244,7,2008-11-07,False
25,7260.0,235,6,2008-11-26,False
39,12894.0,83,9,2008-12-22,False
59,17566.0,207,6,2008-12-05,False
39,5581.0,100,9,2008-12-27,False
37,7531.0,218,7,2008-12-24,False
51,12713.0,127,9,2008-12-09,False
83,27247.0,229,7,2008-12-26,True
56,16878.0,213,7,2008-12-12,False
58,21201.0,230,7,2008-12-17,False
59,16693.0,106,9,2008-12-25,True
50,19339.0,107,9,2008-12-19,False
43,12504.0,201,7,2008-12-22,False
41,10667.0,218,7,2008-12-08,False
37,16938.0,202,7,2008-12-11,False
61,19087.0,11,9,2008-12-09,False
51,16014.0,37,9,2008-12-10,False
106,29155.0,52,9,2008-12-10,False
19,4276.0,307,8,2008-12-25,True
67,23789.0,243,7,2008-12-24,False
38,15016.0,221,7,2008-12-30,False
39,14999.0,76,9,2008-11-27,True
29,8921.0,34,9,2008-12-11,False
32,11813.0,201,7,2008-12-19,False
21,5629.0,43,9,2008-12-05,False
22,10088.0,46,9,2008-12-15,False
27,6373.0,245,7,2008-12-08,False
71,27000.0,74,9,2008-12-14,False
38,19600.0,94,9,2008-12-16,False
53,15447.0,230,6,2008-12-24,False
41,21170.0,99,9,2008-12-18,False
60,12089.0,260,6,2008-12-07,False
39,11368.0,69,9,2008-12-20,False
103,20649.0,7,9,2008-12-19,False
42,8115.0,20,9,2008-12-23,False
66,9296.0,232,7,2008-12-13,False
25,11694.0,206,6,2008-12-12,False
37,9326.0,211,7,2008-12-22,False
30,8829.0,243,6,2008-12-03,False
46,12626.0,305,8,2008-12-27,False
60,14277.0,64,9,2008-12-25,True
56,19817.0,107,9,2008-12-09,False
36,15155.0,62,9,2008-12-31,False
27,9944.0,26,9,2008-12-12,False
41,14324.0,54,9,2008-12-13,False
28,7237.0,125,9,2008-12-10,False
21,10537.0,64,9,2008-12-17,False
40,9751.0,65,9,2008-12-13,False
45,21253.0,90,9,2008-12-16,False
34,6232.0,22,9,2008-12-08,False
25,8100.0,30,9,2008-12-22,False
13,3233.0,34,9,2008-11-15,False
34,8975.0,218,6,2008-12-15,False
16,3099.0,222,7,2008-12-24,False
56,24825.0,222,7,2008-12-19,False
45,16263.0,8,9,2008-12-21,False
41,10332.0,41,9,2008-12-19,False
46,12509.0,114,9,2008-12-18,False
27,6312.0,210,7,2008-12-21,False
46,9848.0,100,9,2008-12-26,True
40,8610.0,239,7,2008-12-22,False
42,15390.0,76,9,2008-12-07,False
34,12401.0,233,6,2008-12-15,False
24,6241.0,1,9,2008-11-27,True
51,12750.0,228,7,2008-12-26,True
51,14038.0,30,9,2008-12-19,False
51,13723.0,223,6,2008-12-22,False
25,10752.0,18,9,2008-12-24,False
26,13783.0,306,8,2008-12-29,False
37,20662.0,2,9,2008-12-21,False
40,14029.0,260,6,2008-12-10,False
17,15754.0,18,9,2008-11-27,True
44,18814.0,70,9,2008-12-19,False
31,5255.0,52,9,2008-12-16,False
42,24203.0,112,9,2008-12-25,True
41,9884.0,70,9,2008-12-12,False
42,17780.0,72,9,2008-12-30,False
28,6510.0,206,6,2008-12-18,False
61,19026.0,202,6,2008-12-29,False
43,14384.0,126,9,2008-12-28,False
121,34359.0,110,9,2008-12-24,False
44,13000.0,55,9,2008-12-16,False
56,23419.0,112,9,2008-12-16,False
45,15837.0,204,7,2008-12-17,False
105,19319.0,28,9,2008-12-31,False
45,14149.0,246,7,2008-12-29,False
112,45738.0,92,9,2008-12-22,False
30,13641.0,113,9,2008-12-19,False
35,11119.0,70,9,2008-12-25,True
24,11129.0,303,8,2008-12-11,False
46,22913.0,218,7,2008-12-25,True
55,28286.0,203,7,2008-12-17,False
31,8262.0,114,9,2008-12-26,True
35,10513.0,209,7,2008-12-27,False
32,7638.0,211,7,2008-12-28,False
91,21789.0,228,6,2008-12-24,False
42,12614.0,306,8,2008-12-14,False
53,10901.0,244,7,2008-12-02,False
23,5151.0,22,9,2008-12-19,False
45,8789.0,213,7,2008-12-13,False
39,12044.0,60,9,2008-12-27,False
58,16678.0,65,9,2008-12-25,True
15,4661.0,200,7,2008-12-17,False
13,2814.0,232,7,2008-12-01,False
69,36231.0,228,6,2008-12-17,False
51,18001.0,260,6,2008-12-30,False
29,6139.0,68,9,2008-12-30,False
59,11053.0,206,7,2008-12-20,False
45,20698.0,130,9,2008-11-30,False
66,17902.0,56,9,2008-12-26,True
49,8933.0,251,6,2008-12-27,False
34,9534.0,111,9,2008-11-21,False
27,9156.0,41,9,2008-12-12,False
51,13068.0,208,6,2008-12-17,False
43,8525.0,46,9,2008-12-29,False
58,11701.0,116,9,2008-12-17,False
49,23896.0,206,7,2008-12-31,False
39,12483.0,258,6,2008-12-05,False
64,23535.0,1,9,2008-12-28,False
63,20564.0,79,9,2008-12-25,True
62,13335.0,9,9,2008-12-29,False
44,14141.0,28,9,2008-12-17,False
30,11070.0,241,7,2008-12-16,False
39,15867.0,47,9,2008-12-30,False
2,156.0,15,9,2008-01-06,False
5,1652.0,240,6,2008-01-30,False
8,1198.0,92,9,2008-01-10,False
14,10232.0,84,9,2008-01-30,False
1,196.0,244,6,2008-01-04,False
3,831.0,100,9,2008-01-07,False
1,344.0,222,7,2008-01-04,False
7,1953.0,15,9,2008-01-14,False
7,1147.0,104,9,2008-01-10,False
7,1242.0,214,7,2008-01-18,False
12,4506.0,305,8,2008-01-27,False
3,366.0,85,9,2008-01-17,False
2,176.0,62,9,2008-01-11,False
10,1677.0,241,6,2008-01-15,False
1,419.0,306,8,2008-01-07,False
1,2438.0,15,9,2008-01-12,False
4,84.0,103,9,2008-01-12,False
6,1380.0,209,6,2008-01-27,False
4,856.0,13,9,2008-01-21,False
3,301.0,102,9,2008-01-16,False
10,9184.0,110,9,2008-01-15,False
4,1620.0,73,9,2008-01-21,False
3,735.0,243,7,2008-01-28,False
16,4329.0,49,9,2008-01-22,False
8,450.0,111,9,2008-01-15,False
13,2447.0,224,7,2008-01-20,False
2,304.0,57,9,2008-01-09,False
8,2638.0,20,9,2008-01-31,False
4,353.0,14,9,2008-01-16,False
10,1587.0,235,7,2008-01-13,False
2,870.0,6,9,2008-01-09,False
1,500.0,223,6,2008-01-17,False
1,358.0,74,9,2008-01-09,False
2,920.0,1,9,2008-01-28,False
15,3294.0,243,7,2008-01-25,False
4,324.0,213,7,2008-01-12,False
5,456.0,52,9,2008-01-21,False
2,336.0,305,8,2008-01-14,False
5,6757.0,124,9,2008-02-04,False
8,2108.0,108,9,2008-01-21,False
8,352.0,26,9,2008-02-01,False
5,980.0,245,6,2008-01-16,False
2,414.0,209,7,2008-01-14,False
5,853.0,301,8,2008-01-18,False
4,1940.0,91,9,2008-01-19,False
18,3356.0,113,9,2008-02-13,False
3,372.0,247,7,2008-01-26,False
2,304.0,240,7,2008-01-16,False
4,1538.0,215,7,2008-01-26,False
2,496.0,19,9,2008-01-17,False
2,306.0,71,9,2008-01-18,False
6,2024.0,63,9,2008-01-21,False
7,586.0,107,9,2008-01-24,False
2,338.0,84,9,2008-01-21,False
3,447.0,305,8,2008-01-25,False
15,5302.0,18,9,2008-02-03,False
1,311.0,130,9,2008-01-19,False
2,1630.0,223,7,2008-01-24,False
1,221.0,117,9,2008-01-21,False
2,677.0,302,8,2008-02-07,False
1,173.0,214,7,2008-01-21,False
4,1020.0,66,9,2008-01-29,False
1,39.0,18,9,2008-01-24,False
8,1608.0,13,9,2008-01-29,False
7,11757.0,228,6,2008-02-03,False
38,16740.0,245,7,2008-03-18,False
2,4992.0,109,9,2008-02-03,False
1,429.0,8,9,2008-02-06,False
16,3330.0,214,6,2008-04-22,False
31,10973.0,91,9,2008-12-14,False
73,19398.0,307,8,2008-12-29,False
71,15321.0,108,9,2008-12-20,False
42,13281.0,303,8,2008-12-22,False
25,20777.0,101,9,2008-12-12,False
37,14112.0,97,9,2008-12-21,False
36,22871.0,71,9,2008-12-10,False
42,10642.0,104,9,2008-12-01,False
40,9688.0,79,9,2008-12-07,False
55,14157.0,209,6,2008-12-13,False
16,4399.0,104,9,2008-12-29,False
80,21610.0,42,9,2008-12-31,False
33,8912.0,35,9,2008-12-30,False
31,9125.0,23,9,2008-12-14,False
47,14806.0,99,9,2008-12-27,False
66,23353.0,87,9,2008-12-29,False
51,22862.0,208,6,2008-12-24,False
25,4487.0,119,9,2008-11-26,False
45,10916.0,96,9,2008-12-27,False
45,19286.0,72,9,2008-12-27,False
34,9589.0,209,6,2008-12-28,False
129,41519.0,307,8,2008-12-27,False
66,25049.0,23,9,2008-12-30,False
